county_geo,geoid,name
36059,3634319,"HEWLETT NECK, VILLAGE OF"
36059,3634286,"HEWLETT, VILLAGE OF"
36059,3634374,"HICKSVILLE, VILLAGE OF"
36059,3637583,"INWOOD, VILLAGE OF"
36059,3637847,"ISLAND PARK, VILLAGE OF"
36059,3638539,"JERICHO, VILLAGE OF"
36059,3639309,"KENSINGTON, VILLAGE OF"
36059,3639694,"KINGS POINT, VILLAGE OF"
36059,3640937,"LAKE SUCCESS, VILLAGE OF"
36059,3641003,"LAKEVIEW, VILLAGE OF"
36059,3641432,"LATTINGTOWN, VILLAGE OF"
36059,3641487,"LAUREL HOLLOW, VILLAGE OF"
36059,3641553,"LAWRENCE, VILLAGE OF"
36059,3642081,"LEVITTOWN, VILLAGE OF"
36059,3642279,"LIDO BEACH, VILLAGE OF"
36059,3643005,"LLOYD HARBOR, VILLAGE OF"
36059,3643192,"LOCUST VALLEY, VILLAGE OF"
36059,3605943335,"LONG BEACH, CITY OF"
36059,3643335,"LONG BEACH, VILLAGE OF"
36059,3643874,"LYNBROOK, VILLAGE OF"
36059,3644792,"MALVERNE PARK OAKS, VILLAGE OF"
36059,3644787,"MALVERNE, VILLAGE OF"
36059,3644908,"MANHASSET HILLS, VILLAGE OF"
36059,3644897,"MANHASSET, VILLAGE OF"
36059,3645106,"MANORHAVEN, VILLAGE OF"
36059,3645997,"MASSAPEQUA PARK, VILLAGE OF"
36059,3645986,"MASSAPEQUA, VILLAGE OF"
36059,3646107,"MATINECOCK, VILLAGE OF"
36059,3646514,"MELVILLE, VILLAGE OF"
36059,3646668,"MERRICK, VILLAGE OF"
36059,3647405,"MILL NECK, VILLAGE OF"
36059,3647636,"MINEOLA, VILLAGE OF"
36059,3649231,"MUNSEY PARK, VILLAGE OF"
36059,3649330,"MUTTONTOWN, VILLAGE OF"
36059,36059,NASSAU COUNTY
36059,3650067,"NEW CASSEL, VILLAGE OF"
36059,3650397,"NEW HYDE PARK, VILLAGE OF"
36059,3651000,"NEW YORK, VILLAGE OF"
36059,3651396,"NORTH AMITYVILLE, VILLAGE OF"
36059,3651517,"NORTH BELLMORE, VILLAGE OF"
36059,3605953000,"NORTH HEMPSTEAD, TOWN OF"
36059,3653022,"NORTH HILLS, VILLAGE OF"
36059,3653231,"NORTH LYNBROOK, VILLAGE OF"
36059,3653253,"NORTH MASSAPEQUA, VILLAGE OF"
36059,3653264,"NORTH MERRICK, VILLAGE OF"
36059,3653275,"NORTH NEW HYDE PARK, VILLAGE OF"
36059,3653748,"NORTH VALLEY STREAM, VILLAGE OF"
36059,3653792,"NORTH WANTAGH, VILLAGE OF"
36059,3654441,"OCEANSIDE, VILLAGE OF"
36059,3654551,"OLD BETHPAGE, VILLAGE OF"
36059,3654562,"OLD BROOKVILLE, VILLAGE OF"
36059,3654705,"OLD WESTBURY, VILLAGE OF"
36059,3656011,"OYSTER BAY COVE, VILLAGE OF"
36059,3605956000,"OYSTER BAY, TOWN OF"
36059,3655992,"OYSTER BAY, VILLAGE OF"
36059,3658409,"PLAINEDGE, VILLAGE OF"
36059,3658442,"PLAINVIEW, VILLAGE OF"
36059,3658486,"PLANDOME HEIGHTS, VILLAGE OF"
36059,3658497,"PLANDOME MANOR, VILLAGE OF"
36059,3658475,"PLANDOME, VILLAGE OF"
36059,3658849,"POINT LOOKOUT, VILLAGE OF"
36059,3659531,"PORT WASHINGTON NORTH, VILLAGE OF"
36059,3659520,"PORT WASHINGTON, VILLAGE OF"
36059,3663264,"ROCKVILLE CENTRE, VILLAGE OF"
36059,3663506,"ROOSEVELT, VILLAGE OF"
36059,3663792,"ROSLYN ESTATES, VILLAGE OF"
36059,3663803,"ROSLYN HARBOR, VILLAGE OF"
36059,3663814,"ROSLYN HEIGHTS, VILLAGE OF"
36059,3663770,"ROSLYN, VILLAGE OF"
36059,3664232,"RUSSELL GARDENS, VILLAGE OF"
36059,3664441,"SADDLE ROCK ESTATES, VILLAGE OF"
36059,3664430,"SADDLE ROCK, VILLAGE OF"
36059,3664842,"SALISBURY, VILLAGE OF"
36059,3665035,"SANDS POINT, VILLAGE OF"
36059,3666047,"SEA CLIFF, VILLAGE OF"
36059,3666058,"SEAFORD, VILLAGE OF"
36059,3666102,"SEARINGTOWN, VILLAGE OF"
36059,3669001,"SOUTH FARMINGDALE, VILLAGE OF"
36059,3669023,"SOUTH FLORAL PARK, VILLAGE OF"
36059,3669188,"SOUTH HEMPSTEAD, VILLAGE OF"
36059,3669892,"SOUTH VALLEY STREAM, VILLAGE OF"
36059,3671267,"STEWART MANOR, VILLAGE OF"
36059,3672554,"SYOSSET, VILLAGE OF"
36059,3673605,"THOMASTON, VILLAGE OF"
36059,3676089,"UNIONDALE, VILLAGE OF"
36059,3676287,"UNIVERSITY GARDENS, VILLAGE OF"
36059,3676331,"UPPER BROOKVILLE, VILLAGE OF"
36059,3676705,"VALLEY STREAM, VILLAGE OF"
36059,3678146,"WANTAGH, VILLAGE OF"
36059,3679444,"WESTBURY, VILLAGE OF"
36059,3680225,"WEST HEMPSTEAD, VILLAGE OF"
36059,3680258,"WEST HILLS, VILLAGE OF"
36059,3682117,"WILLISTON PARK, VILLAGE OF"
36059,3682744,"WOODBURY, VILLAGE OF"
36059,3682942,"WOODMERE, VILLAGE OF"
36059,3682986,"WOODSBURGH, VILLAGE OF"
36061,3606144919,"MANHATTAN, TOWN OF"
36061,36061,NEW YORK COUNTY
36061,3651000,"NEW YORK, VILLAGE OF"
36063,3604440,"BARKER, VILLAGE OF"
36063,3606311803,"CAMBRIA, TOWN OF"
36063,3606300000,"COUNTY SUBDIVISIONS NOT DEFINED, TOWN OF"
36063,3628431,"GASPORT, VILLAGE OF"
36063,3606332490,"HARTLAND, TOWN OF"
36063,3606342158,"LEWISTON, TOWN OF"
36063,3642147,"LEWISTON, VILLAGE OF"
36063,3606343082,"LOCKPORT, CITY OF"
36063,3606343093,"LOCKPORT, TOWN OF"
36063,3643082,"LOCKPORT, VILLAGE OF"
36063,3646998,"MIDDLEPORT, VILLAGE OF"
36063,3606350232,"NEWFANE, TOWN OF"
36063,3650221,"NEWFANE, VILLAGE OF"
36063,36063,NIAGARA COUNTY
36063,3606351055,"NIAGARA FALLS, CITY OF"
36063,3651055,"NIAGARA FALLS, VILLAGE OF"
36063,3606351033,"NIAGARA, TOWN OF"
36063,3606353682,"NORTH TONAWANDA, CITY OF"
36063,3653682,"NORTH TONAWANDA, VILLAGE OF"
36063,3654540,"OLCOTT, VILLAGE OF"
36063,3606357111,"PENDLETON, TOWN OF"
36063,3606359267,"PORTER, TOWN OF"
36063,3660598,"RANSOMVILLE, VILLAGE OF"
36063,3660609,"RAPIDS, VILLAGE OF"
36063,3606364034,"ROYALTON, TOWN OF"
36063,3664958,"SANBORN, VILLAGE OF"
36063,3606368330,"SOMERSET, TOWN OF"
36063,3669386,"SOUTH LOCKPORT, VILLAGE OF"
36063,3606375011,"TONAWANDA, TOWN OF"
36063,3674166,"TONAWANDA, VILLAGE OF"
36063,3674183,"TONAWANDA, VILLAGE OF"
36063,3606375748,"TUSCARORA NATION, TOWN OF"
36063,3606381380,"WHEATFIELD, TOWN OF"
36063,3606382370,"WILSON, TOWN OF"
36063,3682359,"WILSON, VILLAGE OF"
36063,3684143,"YOUNGSTOWN, VILLAGE OF"
36065,3606502253,"ANNSVILLE, TOWN OF"
36065,3606503155,"AUGUSTA, TOWN OF"
36065,3606503309,"AVA, TOWN OF"
36065,3604528,"BARNEVELD, VILLAGE OF"
36065,3606507366,"BOONVILLE, TOWN OF"
36065,3607355,"BOONVILLE, VILLAGE OF"
36065,3606508180,"BRIDGEWATER, TOWN OF"
36065,3608169,"BRIDGEWATER, VILLAGE OF"
36065,3606511858,"CAMDEN, TOWN OF"
36065,3611847,"CAMDEN, VILLAGE OF"
36065,3613662,"CHADWICKS, VILLAGE OF"
36065,3615902,"CLARK MILLS, VILLAGE OF"
36065,3616111,"CLAYVILLE, VILLAGE OF"
36065,3616188,"CLEVELAND, VILLAGE OF"
36065,3616419,"CLINTON, VILLAGE OF"
36065,3606519928,"DEERFIELD, TOWN OF"
36065,3621226,"DURHAMVILLE, VILLAGE OF"
36065,3606526297,"FLORENCE, TOWN OF"
36065,3606526385,"FLOYD, TOWN OF"
36065,3606526627,"FORESTPORT, TOWN OF"
36065,3635144,"HOLLAND PATENT, VILLAGE OF"
36065,3606539804,"KIRKLAND, TOWN OF"
36065,3606541762,"LEE, TOWN OF"
36065,3606545535,"MARCY, TOWN OF"
36065,3606545755,"MARSHALL, TOWN OF"
36065,3606550309,"NEW HARTFORD, TOWN OF"
36065,3650298,"NEW HARTFORD, VILLAGE OF"
36065,3651011,"NEW YORK MILLS, VILLAGE OF"
36065,3654848,"ONEIDA CASTLE, VILLAGE OF"
36065,36065,ONEIDA COUNTY
36065,3654837,"ONEIDA, VILLAGE OF"
36065,3655376,"ORISKANY FALLS, VILLAGE OF"
36065,3655365,"ORISKANY, VILLAGE OF"
36065,3606556330,"PARIS, TOWN OF"
36065,3659883,"PROSPECT, VILLAGE OF"
36065,3606561126,"REMSEN, TOWN OF"
36065,3661115,"REMSEN, VILLAGE OF"
36065,3606563418,"ROME, CITY OF"
36065,3663418,"ROME, VILLAGE OF"
36065,3606565134,"SANGERFIELD, TOWN OF"
36065,3606566993,"SHERRILL, CITY OF"
36065,3666993,"SHERRILL, VILLAGE OF"
36065,3606571212,"STEUBEN, TOWN OF"
36065,3672521,"SYLVAN BEACH, VILLAGE OF"
36065,3606575280,"TRENTON, TOWN OF"
36065,3606576540,"UTICA, CITY OF"
36065,3676540,"UTICA, VILLAGE OF"
36065,3606577123,"VERNON, TOWN OF"
36065,3677112,"VERNON, VILLAGE OF"
36065,3606577178,"VERONA, TOWN OF"
36065,3677167,"VERONA, VILLAGE OF"
36065,3606577486,"VIENNA, TOWN OF"
36065,3678454,"WASHINGTON MILLS, VILLAGE OF"
36065,3678663,"WATERVILLE, VILLAGE OF"
36065,3606579862,"WESTERN, TOWN OF"
36065,3606580533,"WESTMORELAND, TOWN OF"
36065,3680522,"WESTMORELAND, VILLAGE OF"
36065,3681292,"WEST WINFIELD, VILLAGE OF"
36065,3681710,"WHITESBORO, VILLAGE OF"
36065,3606581754,"WHITESTOWN, TOWN OF"
36065,3684099,"YORKVILLE, VILLAGE OF"
36067,3604198,"BALDWINSVILLE, VILLAGE OF"
36067,3608059,"BREWERTON, VILLAGE OF"
36067,3608147,"BRIDGEPORT, VILLAGE OF"
36067,3606711913,"CAMILLUS, TOWN OF"
36067,3611902,"CAMILLUS, VILLAGE OF"
36067,3606715704,"CICERO, TOWN OF"
36067,3606716067,"CLAY, TOWN OF"
36067,3606720478,"DE WITT, TOWN OF"
36067,3623052,"EAST SYRACUSE, VILLAGE OF"
36067,3606723800,"ELBRIDGE, TOWN OF"
36067,3623789,"ELBRIDGE, VILLAGE OF"
36067,3606724878,"FABIUS, TOWN OF"
36067,3624867,"FABIUS, VILLAGE OF"
36067,3625043,"FAIRMOUNT, VILLAGE OF"
36067,3625527,"FAYETTEVILLE, VILLAGE OF"
36067,3628035,"GALEVILLE, VILLAGE OF"
36067,3606728519,"GEDDES, TOWN OF"
36067,3638825,"JORDAN, VILLAGE OF"
36067,3606740266,"LAFAYETTE, TOWN OF"
36067,3640607,"LAKELAND, VILLAGE OF"
36067,3642884,"LIVERPOOL, VILLAGE OF"
36067,3643885,"LYNCOURT, VILLAGE OF"
36067,3606744039,"LYSANDER, TOWN OF"
36067,3606745029,"MANLIUS, TOWN OF"
36067,3645018,"MANLIUS, VILLAGE OF"
36067,3606745491,"MARCELLUS, TOWN OF"
36067,3645480,"MARCELLUS, VILLAGE OF"
36067,3646151,"MATTYDALE, VILLAGE OF"
36067,3647757,"MINOA, VILLAGE OF"
36067,3649726,"NEDROW, VILLAGE OF"
36067,3653660,"NORTH SYRACUSE, VILLAGE OF"
36067,36067,ONONDAGA COUNTY
36067,3606754980,"ONONDAGA NATION, TOWN OF"
36067,3606754958,"ONONDAGA, TOWN OF"
36067,3606755651,"OTISCO, TOWN OF"
36067,3657661,"PHOENIX, VILLAGE OF"
36067,3606759036,"POMPEY, TOWN OF"
36067,3606764815,"SALINA, TOWN OF"
36067,3665024,"SAND RIDGE, VILLAGE OF"
36067,3666366,"SENECA KNOLLS, VILLAGE OF"
36067,3606767521,"SKANEATELES, TOWN OF"
36067,3667510,"SKANEATELES, VILLAGE OF"
36067,3668286,"SOLVAY, VILLAGE OF"
36067,3606770057,"SPAFFORD, TOWN OF"
36067,3606773000,"SYRACUSE, CITY OF"
36067,3673000,"SYRACUSE, VILLAGE OF"
36067,3606775638,"TULLY, TOWN OF"
36067,3675627,"TULLY, VILLAGE OF"
36067,3606776760,"VAN BUREN, TOWN OF"
36067,3677513,"VILLAGE GREEN, VILLAGE OF"
36067,3681127,"WESTVALE, VILLAGE OF"
36069,3606945,"BLOOMFIELD, VILLAGE OF"
36069,3606908378,"BRISTOL, TOWN OF"
36069,3606912100,"CANADICE, TOWN OF"
36069,3606912144,"CANANDAIGUA, CITY OF"
36069,3606912155,"CANANDAIGUA, TOWN OF"
36069,3612144,"CANANDAIGUA, VILLAGE OF"
36069,3616375,"CLIFTON SPRINGS, VILLAGE OF"
36069,3619308,"CRYSTAL BEACH, VILLAGE OF"
36069,3606921699,"EAST BLOOMFIELD, TOWN OF"
36069,3606925406,"FARMINGTON, TOWN OF"
36069,3606928640,"GENEVA, CITY OF"
36069,3606928651,"GENEVA, TOWN OF"
36069,3628640,"GENEVA, VILLAGE OF"
36069,3606929531,"GORHAM, TOWN OF"
36069,3629520,"GORHAM, VILLAGE OF"
36069,3631533,"HALL, VILLAGE OF"
36069,3635364,"HONEOYE FALLS, VILLAGE OF"
36069,3635353,"HONEOYE, VILLAGE OF"
36069,3606935551,"HOPEWELL, TOWN OF"
36069,3606944864,"MANCHESTER, TOWN OF"
36069,3644853,"MANCHESTER, VILLAGE OF"
36069,3606949440,"NAPLES, TOWN OF"
36069,3649429,"NAPLES, VILLAGE OF"
36069,36069,ONTARIO COUNTY
36069,3606957529,"PHELPS, TOWN OF"
36069,3657518,"PHELPS, VILLAGE OF"
36069,3659322,"PORT GIBSON, VILLAGE OF"
36069,3606961544,"RICHMOND, TOWN OF"
36069,3664199,"RUSHVILLE, VILLAGE OF"
36069,3606966289,"SENECA, TOWN OF"
36069,3667257,"SHORTSVILLE, VILLAGE OF"
36069,3606968660,"SOUTH BRISTOL, TOWN OF"
36069,3606977387,"VICTOR, TOWN OF"
36069,3677376,"VICTOR, VILLAGE OF"
36069,3606979356,"WEST BLOOMFIELD, TOWN OF"
36071,3604286,"BALMVILLE, VILLAGE OF"
36071,3605188,"BEAVER DAM LAKE, VILLAGE OF"
36071,3606959,"BLOOMINGBURG, VILLAGE OF"
36071,3607107003,"BLOOMING GROVE, TOWN OF"
36071,3607115308,"CHESTER, TOWN OF"
36071,3615297,"CHESTER, VILLAGE OF"
36071,3618333,"CORNWALL-ON-HUDSON, VILLAGE OF"
36071,3607118300,"CORNWALL, TOWN OF"
36071,3607118916,"CRAWFORD, TOWN OF"
36071,3607119961,"DEERPARK, TOWN OF"
36071,3625857,"FIRTHCLIFFE, VILLAGE OF"
36071,3626319,"FLORIDA, VILLAGE OF"
36071,3626902,"FORT MONTGOMERY, VILLAGE OF"
36071,3628310,"GARDNERTOWN, VILLAGE OF"
36071,3607129553,"GOSHEN, TOWN OF"
36071,3629542,"GOSHEN, VILLAGE OF"
36071,3607130631,"GREENVILLE, TOWN OF"
36071,3630752,"GREENWOOD LAKE, VILLAGE OF"
36071,3607131907,"HAMPTONBURGH, TOWN OF"
36071,3632325,"HARRIMAN, VILLAGE OF"
36071,3634495,"HIGHLAND FALLS, VILLAGE OF"
36071,3607134550,"HIGHLANDS, TOWN OF"
36071,3639853,"KIRYAS JOEL, VILLAGE OF"
36071,3645700,"MARLBORO, VILLAGE OF"
36071,3646162,"MAYBROOK, VILLAGE OF"
36071,3646349,"MECHANICSTOWN, VILLAGE OF"
36071,3607147042,"MIDDLETOWN, CITY OF"
36071,3647042,"MIDDLETOWN, VILLAGE OF"
36071,3607147713,"MINISINK, TOWN OF"
36071,3607147999,"MONROE, TOWN OF"
36071,3647988,"MONROE, VILLAGE OF"
36071,3607148153,"MONTGOMERY, TOWN OF"
36071,3648142,"MONTGOMERY, VILLAGE OF"
36071,3648750,"MOUNTAIN LODGE PARK, VILLAGE OF"
36071,3607148857,"MOUNT HOPE, TOWN OF"
36071,3607150034,"NEWBURGH, CITY OF"
36071,3607150045,"NEWBURGH, TOWN OF"
36071,3650034,"NEWBURGH, VILLAGE OF"
36071,3607150848,"NEW WINDSOR, TOWN OF"
36071,3650837,"NEW WINDSOR, VILLAGE OF"
36071,36071,ORANGE COUNTY
36071,3655189,"ORANGE LAKE, VILLAGE OF"
36071,3655673,"OTISVILLE, VILLAGE OF"
36071,3657980,"PINE BUSH, VILLAGE OF"
36071,3658541,"PLATTEKILL, VILLAGE OF"
36071,3607159388,"PORT JERVIS, CITY OF"
36071,3659388,"PORT JERVIS, VILLAGE OF"
36071,3664859,"SALISBURY MILLS, VILLAGE OF"
36071,3665882,"SCOTCHTOWN, VILLAGE OF"
36071,3667708,"SLOATSBURG, VILLAGE OF"
36071,3668610,"SOUTH BLOOMING GROVE, VILLAGE OF"
36071,3675803,"TUXEDO PARK, VILLAGE OF"
36071,3607175781,"TUXEDO, TOWN OF"
36071,3676210,"UNIONVILLE, VILLAGE OF"
36071,3676584,"VAILS GATE, VILLAGE OF"
36071,3677849,"WALDEN, VILLAGE OF"
36071,3607177992,"WALLKILL, TOWN OF"
36071,3678063,"WALTON PARK, VILLAGE OF"
36071,3607178366,"WARWICK, TOWN OF"
36071,3678355,"WARWICK, VILLAGE OF"
36071,3678421,"WASHINGTON HEIGHTS, VILLAGE OF"
36071,3678465,"WASHINGTONVILLE, VILLAGE OF"
36071,3678487,"WATCHTOWER, VILLAGE OF"
36071,3607178839,"WAWAYANDA, TOWN OF"
36071,3680747,"WEST POINT, VILLAGE OF"
36071,3607182755,"WOODBURY, TOWN OF"
36071,3682750,"WOODBURY, VILLAGE OF"
36073,3607301044,"ALBION, TOWN OF"
36073,3601033,"ALBION, VILLAGE OF"
36073,3607304572,"BARRE, TOWN OF"
36073,3607312496,"CARLTON, TOWN OF"
36073,3607315880,"CLARENDON, TOWN OF"
36073,3607300000,"COUNTY SUBDIVISIONS NOT DEFINED, TOWN OF"
36073,3607327958,"GAINES, TOWN OF"
36073,3635155,"HOLLEY, VILLAGE OF"
36073,3607339188,"KENDALL, TOWN OF"
36073,3643918,"LYNDONVILLE, VILLAGE OF"
36073,3646415,"MEDINA, VILLAGE OF"
36073,3607349286,"MURRAY, TOWN OF"
36073,36073,ORLEANS COUNTY
36073,3607361742,"RIDGEWAY, TOWN OF"
36073,3607366751,"SHELBY, TOWN OF"
36073,3607383448,"YATES, TOWN OF"
36075,3607501055,"ALBION, TOWN OF"
36075,3601550,"ALTMAR, VILLAGE OF"
36075,3607501649,"AMBOY, TOWN OF"
36075,3607507674,"BOYLSTON, TOWN OF"
36075,3608059,"BREWERTON, VILLAGE OF"
36075,3613585,"CENTRAL SQUARE, VILLAGE OF"
36075,3616188,"CLEVELAND, VILLAGE OF"
36075,3607517904,"CONSTANTIA, TOWN OF"
36075,3617893,"CONSTANTIA, VILLAGE OF"
36075,3607500000,"COUNTY SUBDIVISIONS NOT DEFINED, TOWN OF"
36075,3607527815,"FULTON, CITY OF"
36075,3627815,"FULTON, VILLAGE OF"
36075,3607529729,"GRANBY, TOWN OF"
36075,3607532028,"HANNIBAL, TOWN OF"
36075,3632017,"HANNIBAL, VILLAGE OF"
36075,3607532688,"HASTINGS, TOWN OF"
36075,3640200,"LACONA, VILLAGE OF"
36075,3607546822,"MEXICO, TOWN OF"
36075,3646811,"MEXICO, VILLAGE OF"
36075,3607547691,"MINETTO, TOWN OF"
36075,3647680,"MINETTO, VILLAGE OF"
36075,3607550342,"NEW HAVEN, TOWN OF"
36075,3607555453,"ORWELL, TOWN OF"
36075,3607555574,"OSWEGO, CITY OF"
36075,36075,OSWEGO COUNTY
36075,3607555585,"OSWEGO, TOWN OF"
36075,3655574,"OSWEGO, VILLAGE OF"
36075,3607556154,"PALERMO, TOWN OF"
36075,3607556352,"PARISH, TOWN OF"
36075,3656341,"PARISH, VILLAGE OF"
36075,3657661,"PHOENIX, VILLAGE OF"
36075,3659960,"PULASKI, VILLAGE OF"
36075,3607560873,"REDFIELD, TOWN OF"
36075,3607561533,"RICHLAND, TOWN OF"
36075,3665024,"SAND RIDGE, VILLAGE OF"
36075,3607565079,"SANDY CREEK, TOWN OF"
36075,3665068,"SANDY CREEK, VILLAGE OF"
36075,3607565618,"SCHROEPPEL, TOWN OF"
36075,3607565992,"SCRIBA, TOWN OF"
36075,3672327,"SUNY OSWEGO, VILLAGE OF"
36075,3607577662,"VOLNEY, TOWN OF"
36075,3607580500,"WEST MONROE, TOWN OF"
36075,3607582073,"WILLIAMSTOWN, TOWN OF"
36077,3608169,"BRIDGEWATER, VILLAGE OF"
36077,3607711209,"BURLINGTON, TOWN OF"
36077,3607711528,"BUTTERNUTS, TOWN OF"
36077,3607715253,"CHERRY VALLEY, TOWN OF"
36077,3615242,"CHERRY VALLEY, VILLAGE OF"
36077,3618047,"COOPERSTOWN, VILLAGE OF"
36077,3607719895,"DECATUR, TOWN OF"
36077,3607723613,"EDMESTON, TOWN OF"
36077,3623602,"EDMESTON, VILLAGE OF"
36077,3607724845,"EXETER, TOWN OF"
36077,3628959,"GILBERTSVILLE, VILLAGE OF"
36077,3607732589,"HARTWICK, TOWN OF"
36077,3632578,"HARTWICK, VILLAGE OF"
36077,3607741531,"LAURENS, TOWN OF"
36077,3641520,"LAURENS, VILLAGE OF"
36077,3607745920,"MARYLAND, TOWN OF"
36077,3607746910,"MIDDLEFIELD, TOWN OF"
36077,3607747240,"MILFORD, TOWN OF"
36077,3647229,"MILFORD, VILLAGE OF"
36077,3607748494,"MORRIS, TOWN OF"
36077,3648483,"MORRIS, VILLAGE OF"
36077,3649946,"NEW BERLIN, VILLAGE OF"
36077,3607750485,"NEW LISBON, TOWN OF"
36077,3607754881,"ONEONTA, CITY OF"
36077,3607754892,"ONEONTA, TOWN OF"
36077,3654881,"ONEONTA, VILLAGE OF"
36077,3607755629,"OTEGO, TOWN OF"
36077,3655618,"OTEGO, VILLAGE OF"
36077,36077,OTSEGO COUNTY
36077,3607755695,"OTSEGO, TOWN OF"
36077,3607758343,"PITTSFIELD, TOWN OF"
36077,3607758420,"PLAINFIELD, TOWN OF"
36077,3661489,"RICHFIELD SPRINGS, VILLAGE OF"
36077,3607761467,"RICHFIELD, TOWN OF"
36077,3607763638,"ROSEBOOM, TOWN OF"
36077,3665519,"SCHENEVUS, VILLAGE OF"
36077,3667334,"SIDNEY, VILLAGE OF"
36077,3607770310,"SPRINGFIELD, TOWN OF"
36077,3607776012,"UNADILLA, TOWN OF"
36077,3676001,"UNADILLA, VILLAGE OF"
36077,3679796,"WEST END, VILLAGE OF"
36077,3607779972,"WESTFORD, TOWN OF"
36077,3607783129,"WORCESTER, TOWN OF"
36077,3683118,"WORCESTER, VILLAGE OF"
36079,3608092,"BREWSTER HILL, VILLAGE OF"
36079,3608070,"BREWSTER, VILLAGE OF"
36079,3612532,"CARMEL HAMLET, VILLAGE OF"
36079,3607912529,"CARMEL, TOWN OF"
36079,3616936,"COLD SPRING, VILLAGE OF"
36079,3634118,"HERITAGE HILLS, VILLAGE OF"
36079,3638500,"JEFFERSON VALLEY-YORKTOWN, VILLAGE OF"
36079,3607939331,"KENT, TOWN OF"
36079,3640398,"LAKE CARMEL, VILLAGE OF"
36079,3640689,"LAKE MOHEGAN, VILLAGE OF"
36079,3642455,"LINCOLNDALE, VILLAGE OF"
36079,3644534,"MAHOPAC, VILLAGE OF"
36079,3649781,"NELSONVILLE, VILLAGE OF"
36079,3607956748,"PATTERSON, TOWN OF"
36079,3656869,"PEACH LAKE, VILLAGE OF"
36079,3607957584,"PHILIPSTOWN, TOWN OF"
36079,36079,PUTNAM COUNTY
36079,3660103,"PUTNAM LAKE, VILLAGE OF"
36079,3607960147,"PUTNAM VALLEY, TOWN OF"
36079,3667279,"SHRUB OAK, VILLAGE OF"
36079,3607968924,"SOUTHEAST, TOWN OF"
36081,3602968,"ATLANTIC BEACH, VILLAGE OF"
36081,3605661,"BELLEROSE TERRACE, VILLAGE OF"
36081,3605639,"BELLEROSE, VILLAGE OF"
36081,3624273,"ELMONT, VILLAGE OF"
36081,3626264,"FLORAL PARK, VILLAGE OF"
36081,3630191,"GREAT NECK ESTATES, VILLAGE OF"
36081,3632094,"HARBOR HILLS, VILLAGE OF"
36081,3637583,"INWOOD, VILLAGE OF"
36081,3640937,"LAKE SUCCESS, VILLAGE OF"
36081,3641553,"LAWRENCE, VILLAGE OF"
36081,3651000,"NEW YORK, VILLAGE OF"
36081,3653275,"NORTH NEW HYDE PARK, VILLAGE OF"
36081,3653748,"NORTH VALLEY STREAM, VILLAGE OF"
36081,36081,QUEENS COUNTY
36081,3608160323,"QUEENS, TOWN OF"
36081,3669892,"SOUTH VALLEY STREAM, VILLAGE OF"
36081,3676287,"UNIVERSITY GARDENS, VILLAGE OF"
36081,3676705,"VALLEY STREAM, VILLAGE OF"
36081,3682942,"WOODMERE, VILLAGE OF"
36083,3601000,"ALBANY, VILLAGE OF"
36083,3603320,"AVERILL PARK, VILLAGE OF"
36083,3608306189,"BERLIN, TOWN OF"
36083,3608310275,"BRUNSWICK, TOWN OF"
36083,3612870,"CASTLETON-ON-HUDSON, VILLAGE OF"
36083,3616749,"COHOES, VILLAGE OF"
36083,3608322117,"EAST GREENBUSH, TOWN OF"
36083,3622106,"EAST GREENBUSH, VILLAGE OF"
36083,3622557,"EAST NASSAU, VILLAGE OF"
36083,3608329674,"GRAFTON, TOWN OF"
36083,3630521,"GREEN ISLAND, VILLAGE OF"
36083,3631918,"HAMPTON MANOR, VILLAGE OF"
36083,3635474,"HOOSICK FALLS, VILLAGE OF"
36083,3608335463,"HOOSICK, TOWN OF"
36083,3646360,"MECHANICVILLE, VILLAGE OF"
36083,3646536,"MENANDS, VILLAGE OF"
36083,3608349517,"NASSAU, TOWN OF"
36083,3649506,"NASSAU, VILLAGE OF"
36083,3608352100,"NORTH GREENBUSH, TOWN OF"
36083,3608357441,"PETERSBURGH, TOWN OF"
36083,3608358398,"PITTSTOWN, TOWN OF"
36083,3608358805,"POESTENKILL, TOWN OF"
36083,3658794,"POESTENKILL, VILLAGE OF"
36083,3608361148,"RENSSELAER, CITY OF"
36083,36083,RENSSELAER COUNTY
36083,3661148,"RENSSELAER, VILLAGE OF"
36083,3608365013,"SAND LAKE, TOWN OF"
36083,3608365486,"SCHAGHTICOKE, TOWN OF"
36083,3665475,"SCHAGHTICOKE, VILLAGE OF"
36083,3608365541,"SCHODACK, TOWN OF"
36083,3608371102,"STEPHENTOWN, TOWN OF"
36083,3671322,"STILLWATER, VILLAGE OF"
36083,3608375484,"TROY, CITY OF"
36083,3675484,"TROY, VILLAGE OF"
36083,3676672,"VALLEY FALLS, VILLAGE OF"
36083,3678520,"WATERFORD, VILLAGE OF"
36083,3678674,"WATERVLIET, VILLAGE OF"
36083,3680863,"WEST SAND LAKE, VILLAGE OF"
36083,3683349,"WYNANTSKILL, VILLAGE OF"
36085,3651000,"NEW YORK, VILLAGE OF"
36085,36085,RICHMOND COUNTY
36085,3608570915,"STATEN ISLAND, TOWN OF"
36087,3600408,"AIRMONT, VILLAGE OF"
36087,3604396,"BARDONIA, VILLAGE OF"
36087,3606860,"BLAUVELT, VILLAGE OF"
36087,3608103,"BRIARCLIFF MANOR, VILLAGE OF"
